Business Name,Phone,Email,Address,City,Zip Code,Website,Rating,Category
Doc Auto Service Center and Mobile Mechanic Service,16153488239.0,,"6603 Old Nashville Hwy, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,,4.0,Tyre Shop
,16158619145.0,,"6106 New Nashville Hwy, Smyrna, TN 37167, United States",Murfreesboro,37167.0,http://outlawnashville.com/,,Tyre Shop
S&K Truck & Trailer Repair,16292800944.0,,"714 W Main St suit 204, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,,4.6,Tyre Shop
A-1 Mark's Automotive & Towing Service,16155787402.0,,"6557 Amanda Way, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,,4.6,Tyre Shop
,16158938814.0,,,Murfreesboro,,,4.4,Tyre Shop
Limitless Cuts & Auto,16156247481.0,,"6670 New Nashville Hwy #140, Smyrna, TN 37167, United States",Murfreesboro,37167.0,https://limitlesscutsandauto.com/,,Tyre Shop
Firestone Complete Auto Care,16159926426.0,socialcare@bfrc.com,"1021 Sgt Asbury Hawn Way, Smyrna, TN 37167, United States",Murfreesboro,37167.0,https://www.firestonecompleteautocare.com/tennessee/smyrna/1021-sgt-asbury-hawn-way/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,4.7,Tyre Shop
Tint World,16155381881.0,,"1610 NW Broad St, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,https://www.tintworld.com/locations/tn/murfreesboro-092/,,Tyre Shop
Wide Open Design,16159629135.0,sales@wideopendesign.com,"500 W Lytle St, Murfreesboro, TN 37130, United States",Murfreesboro,37130.0,https://wideopendesign.com/,,Tyre Shop
Auto Collection of Murfreesboro Service & Maintenance,16156248470.0,,"806 Old Fort Pkwy, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,https://www.autocollectionofmurfreesboro.com/service-appointment/?utm_source=google&utm_medium=Organic&utm_campaign=Google%20My%20Business,,Tyre Shop
Finishline Auto Repair,16154590330.0,,"1268 S Lowry St, Smyrna, TN 37167, United States",Murfreesboro,37167.0,https://www.finishlineautotn.com/,,Tyre Shop
"Smithson Speed and Engineering, LLC",18333278718.0,info@smithsonspeed.com,"4188 Sulphur Springs Rd, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,http://www.smithsonspeed.com/,,Tyre Shop
Creative Wholesale / EVŌK Wheels / 1st Chance Tire,16152235722.0,,"5606 Murfreesboro Rd, La Vergne, TN 37086, United States",Murfreesboro,37086.0,http://www.creativewholesale.net/,,Tyre Shop
J&M Motorsports & Automotive,16292015921.0,,"1303 W College St, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,https://jmmotorsportsofmurfreesboro.com/,,Tyre Shop
Sam Truck Trailer Repair,16154818158.0,info@samtrucktrailer.com,"131 Industrial Blvd, La Vergne, TN 37086, United States",Murfreesboro,37086.0,http://samtrucktrailer.com/,,Tyre Shop
OTB Auto - stocking AMSOIL Dealer,16158129277.0,,"2424 Ramblewood Dr, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,http://www.otbauto.com/,,Tyre Shop
ATL Total Car Care - Auto Repair Shop Murfreesboro,16159063615.0,,"543 Memorial Blvd, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,https://autorepairsmurfreesboro.com/,,Tyre Shop
Rays Custom Exhaust Shop,16158967297.0,,"6064 New Nashville Hwy, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,http://rayscustomexhaust.net/,,Tyre Shop
,16154711185.0,,,Murfreesboro,,,4.8,Tyre Shop
Mendoza Auto Sales LLC,16156850073.0,,"6207 New Nashville Hwy, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,http://mendozaautosalestn.com/,,Tyre Shop
AutoWorld Of Smyrna Sales & repair,16153551661.0,,"1497 S Lowry St, Smyrna, TN 37167, United States",Murfreesboro,37167.0,http://autoworldtn.com/,,Tyre Shop
Lavergne Tire Center,16154714948.0,,"5435 Murfreesboro Rd, La Vergne, TN 37086, United States",Murfreesboro,37086.0,,3.8,Tyre Shop
Holden Hardware,16158931122.0,,"108 S Maple St, Murfreesboro, TN 37130, United States",Murfreesboro,37130.0,http://holden.doitbest.com/,,Tyre Shop
Marty's Automotive,16154103572.0,,"3981 Shelbyville Hwy, Murfreesboro, TN 37127, United States",Murfreesboro,37127.0,,4.4,Tyre Shop
semi truck and trailer repairs,16154890233.0,,"258 Meigs Dr, Murfreesboro, TN 37128, United States",Murfreesboro,37128.0,http://5bustedknuckles.com/,,Tyre Shop
Russell Auto Care,16158672929.0,russellautocare@yahoo.com,"976 New Salem Hwy, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,http://www.russellautocareonline.com/,,Tyre Shop
Kia of Murfreesboro Service Department,18777728711.0,,"2505 S Church St, Murfreesboro, TN 37127, United States",Murfreesboro,37127.0,https://www.kiaofmurfreesboro.com/?utm_source=GMB+Service+Listing&utm_medium=organic,,Tyre Shop
Mike Thomas Automotive LLC,16293108581.0,,"1602 Bradyville Pike, Murfreesboro, TN 37130, United States",Murfreesboro,37130.0,,5.0,Tyre Shop
JW's Collision Center,16158905155.0,,"1200 Cpt Joe Fulghum Dr, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,https://www.facebook.com/pages/JWs-Collision-Center/296627117095703,,Tyre Shop
Caliber Collision,16157161952.0,,"2044 S Church St, Murfreesboro, TN 37130, United States",Murfreesboro,37130.0,https://www.caliber.com/find-a-location/murfreesboro-church-st?utm_source=google&utm_medium=gbp-profile&utm_campaign=webform-GBPwebsite&utm_content=&utm_term=&utm_id=0966,,Tyre Shop
Boost Towing,16292616582.0,,"1637 Mt Herman Rd, Murfreesboro, TN 37127, United States",Murfreesboro,37127.0,,4.8,Tyre Shop
City Automotive Collision & Towing,16155241782.0,,"620 W Burton St, Murfreesboro, TN 37130, United States",Murfreesboro,37130.0,,4.8,Tyre Shop
E.A. Towing,16159041601.0,,"206 Southpointe Ct, Murfreesboro, TN 37130, United States",Murfreesboro,37130.0,https://www.eatowingllc.com/,,Tyre Shop
US A.B. PowerSports,16152036347.0,,"710 Middle Tennessee Blvd Ste 8, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,https://www.facebook.com/USAabpowersports,,Tyre Shop
Get It Done Diesel,16158814120.0,,"554 Agripark Dr #338, Murfreesboro, TN 37128, United States",Murfreesboro,37128.0,,4.4,Tyre Shop
Recumbent Bikes of TN,16156421756.0,,"4005 Richard Reeves Dr I, Murfreesboro, TN 37127, United States",Murfreesboro,37127.0,http://recumbentbikestn.com/,,Tyre Shop
AutoZone Auto Parts,16292826127.0,,"2445 New Salem Hwy, Murfreesboro, TN 37128, United States",Murfreesboro,37128.0,https://www.autozone.com/locations/tn/murfreesboro/2445-new-salem-hwy.html?cmpid=LOC:US:EN:AD:NL:1000000:GEN:9375,,Tyre Shop
Advance Auto Parts,16292074154.0,,"2528 Old Fort Pkwy, Murfreesboro, TN 37128, United States",Murfreesboro,37128.0,https://stores.advanceautoparts.com/tn/murfreesboro/2528-old-fort-pkwy?utm_medium=local&utm_source=yext-gmb&utm_content=gmb-&utm_campaign=aap,,Tyre Shop
NAPA Auto Parts - Quality Parts Express,16158932428.0,,"412 W Lytle St, Murfreesboro, TN 37130, United States",Murfreesboro,37130.0,https://www.napaonline.com/en/TN/Murfreesboro/store/23682?cid=pl_jobber_google_dac_23682_ao,,Tyre Shop
ATC Towing,16159076666.0,,"201 Shelby St, Murfreesboro, TN 37127, United States",Murfreesboro,37127.0,,3.5,Tyre Shop
O'Reilly Auto Parts,16154944840.0,,"2503 Old Fort Pkwy, Murfreesboro, TN 37128, United States",Murfreesboro,37128.0,https://locations.oreillyauto.com/en-us/tn/murfreesboro/autoparts-2434.html,,Tyre Shop
O'Reilly Auto Parts,16159072129.0,,"2814 S Church St, Murfreesboro, TN 37127, United States",Murfreesboro,37127.0,https://locations.oreillyauto.com/en-us/tn/murfreesboro/autoparts-4763.html,,Tyre Shop
Advance Auto Parts,16154940063.0,,"2966 S Church St, Murfreesboro, TN 37127, United States",Murfreesboro,37127.0,https://stores.advanceautoparts.com/tn/murfreesboro/2966-s-church-st?utm_medium=local&utm_source=yext-gmb&utm_content=gmb-2016-12-29&utm_campaign=aap,,Tyre Shop
Harbor Freight,16158485234.0,,"1805 Old Fort Pkwy, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,https://www.harborfreight.com/storelocator/1805-old-fort-parkway-murfreesboro-37129?number=623,,Tyre Shop
Kia of Murfreesboro,18777728711.0,,"2505 S Church St, Murfreesboro, TN 37127, United States",Murfreesboro,37127.0,https://www.kiaofmurfreesboro.com/?utm_source=GMB+Main+Listing&utm_medium=organic,,Tyre Shop
Alligator,16158930643.0,info@wegmann-automotive.de,"1715 Joe B Jackson Pkwy, Murfreesboro, TN 37127, United States",Murfreesboro,37127.0,http://alligator-valves.com/,,Tyre Shop
Costa Oil - 10 Minute Oil Change - Murfreesboro,16159566078.0,murfreesborotn@costaoils.com,"840 Middle Tennessee Blvd, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,https://murfreesboro.costaoils.com/,,Tyre Shop
A one tyres and allow rims,3218508664.0,,"J39J+3XR, Rawal Rd, Chaklala Cantt., Rawalpindi, 46000, Pakistan",Murfreesboro,46000.0,,4.3,Tyre Shop
Ittefaq Tyre Gallery,3341323774.0,,"PD 109 Rawalpindi Stadium Rd, near Karnal Sher Khan Shaheed Road, Dhoke Babu Irfan, Rawalpindi, 46000, Pakistan",Murfreesboro,46000.0,https://bit.ly/3xBX97t,,Tyre Shop
Barayan Tyres,3335527352.0,,"Chah Sultan, Rawalpindi, 46000, Pakistan",Murfreesboro,46000.0,,4.3,Tyre Shop
Masha ALLAH Tyres,3030512766.0,,"J39J+MHW, Chah Sultan Rd, Chah Sultan Rawalpindi, 46000, Pakistan",Murfreesboro,46000.0,,3.0,Tyre Shop
Mazzini tyre,3169600941.0,,"ali nawaz chowk tyre market, Rawal Rd, Chah Sultan Rawalpindi, 46000, Pakistan",Murfreesboro,46000.0,,,Tyre Shop
MAZDA tyre center.,3341555955.0,,"Chah Sultan Rd, near cardiology center.Tehmasamabad, Chah Sultan, Rawalpindi, 46000, Pakistan",Murfreesboro,46000.0,,4.2,Tyre Shop
Abid Tyre Centre,3015573676.0,,"J39J+9P3, Chaklala Rd, Tehmasipabad, Chah Sultan, Rawalpindi, 46000, Pakistan",Murfreesboro,46000.0,,5.0,Tyre Shop
Midtown Auto Repair- Goodyear,17738321300.0,,"1403 W Shakespeare Ave, Chicago, IL 60614, United States",Murfreesboro,60614.0,https://www.midtownautorepair.com/,,Tyre Shop
New Global Tyres,3325879914.0,,"Saadi Road, Saddar, Rawalpindi, 46000, Pakistan",Murfreesboro,46000.0,,4.8,Tyre Shop
Hafiz Tyre,3331915850.0,,"J39J+7HH Chaklala Rd, Tehmasipabad, Chah Sultan, Rawalpindi, 46000, Pakistan",Murfreesboro,46000.0,,5.0,Tyre Shop
Ikram Tyre and Rim Center,3015398411.0,,"J3CJ+373, Chaklala Road, Chah Sultan Tahmasipabad Chah Sultan, Rawalpindi, 46000, Pakistan",Murfreesboro,46000.0,,3.0,Tyre Shop
Nexen Tyres,10514847798.0,,"Metro station, Malik Plaza, D Murree Rd, adjacent to GOWN House, opposite 6th Road, Satellite Town, Rawalpindi, 46000, Pakistan",Murfreesboro,46000.0,,5.0,Tyre Shop
Chakwal tyre katarian,3340158799.0,,"J3W5+8VP, Block F New Katarian Satellite Town, Rawalpindi, Pakistan",Murfreesboro,,,5.0,Tyre Shop
Karachi Tyres Autocare,3355098802.0,,"Shop 4401, 2 Gawalmandi Rd, Daryabad Gawal Mandi, Rawalpindi, 46000, Pakistan",Murfreesboro,46000.0,,4.8,Tyre Shop
Alba Tyre & Alloy Rims,3219776548.0,,"J39J+3VH, Rawal Rd, Ali Nawaz Chowk, Tehmasipabad, Chaklala Cantt., Rawalpindi, 46000, Pakistan",Murfreesboro,46000.0,,4.3,Tyre Shop
Barrett's Garage & Wrecker Service,16158906580.0,brian.pruitt2@gmail.com,,Murfreesboro,,http://barrettswreckerservice.com/,,Tyre Shop
Take 5 Oil Change,16296751009.0,,"2250 Memorial Blvd, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,https://www.take5.com/locations/oil-change/tennessee/murfreesboro/31066/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,,Tyre Shop
PACE | Precision Automotive Calibration Experts,16154396077.0,,"720 Middle Tennessee Blvd #9, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,https://pace-adas.com/location-murfreesboro/,,Tyre Shop
XTREME Coatings & Restoration,16159131896.0,,"1509 Monte Hale Dr A, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,http://xtremecoatingstn.com/,,Tyre Shop
Caliber Collision,16158486808.0,communitymanager@calibercollision.com,"2244 NW Broad St, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,https://www.caliber.com/find-a-location/murfreesboro-north?utm_source=google&utm_medium=gbp-profile&utm_campaign=webform-GBPwebsite&utm_content=&utm_term=&utm_id=0966,4.6,Tyre Shop
Bumpus Harley-Davidson of Murfreesboro,16158498025.0,dx1support@dx1app.com,"2250 NW Broad St, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,https://www.bumpusharleymurfreesboro.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,,Tyre Shop
NuBrakes Mobile Brake Repair,16292076345.0,,"2976 S Church St, Murfreesboro, TN 37127, United States",Murfreesboro,37127.0,https://www.nubrakes.com/locations/Murfreesboro/40157?utm_source=google&utm_medium=gbp&utm_campaign=NB040157,4.9,Tyre Shop
JTB tire & roadside,16155802198.0,,,Murfreesboro,,https://jtbtireandroadside.com/,,Tyre Shop
TreadForcePros LLC,16156913823.0,gillihanfabian@gmail.com,,Murfreesboro,,https://thetreadforcepros.com/,,Tyre Shop
Manus Road Auto Salvage,16158487000.0,manusroad@yahoo.com,"6745 Manus Rd, Murfreesboro, TN 37127, United States",Murfreesboro,37127.0,http://www.manusrdautosalvage.com/,,Tyre Shop
Trek Bicycle Murfreesboro,16155381980.0,,"1644 Memorial Blvd, Murfreesboro, TN 37130, United States",Murfreesboro,37130.0,https://www.trekbikes.com/us/en_US/retail/murfreesboro/?y_source=1_MTk1ODgzODEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,Tyre Shop
Quick Lane,16158934123.0,,"1615 W Northfield Blvd, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,https://www.quicklane.com/en-us/oil-change-tire-auto-repair-store/tn/murfreesboro/37129/quick-lane-tire-and-auto-center/QL820/,,Tyre Shop
Sloan's Motorcycle & ATV,16158930150.0,,"2233 NW Broad St, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,http://www.sloansmotorcycle.com/,,Tyre Shop
Country Tire & Auto Service,16156636296.0,,"10354 Old Nashville Hwy, Smyrna, TN 37167, United States",Murfreesboro,10354.0,,4.0,Tyre Shop
Tire King Complete Auto Care,16157525977.0,,"5948 New Nashville Hwy, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,,3.0,Tyre Shop
TFG Automotive,16154597030.0,,"7528 Old Nashville Hwy, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,https://tfgauto.com/,,Tyre Shop
Fast Man Tire Service,16156276043.0,,,Murfreesboro,,http://fastmantires.com/,,Tyre Shop
Honda of Murfreesboro - Service Department,16152038975.0,,"929 John R Rice Blvd, Murfreesboro, TN 37129, United States",Murfreesboro,37129.0,https://www.hondaofmurfreesboro.com/service/department,,Tyre Shop
Christian Brothers Automotive West Murfreesboro,16293021197.0,,"5219 Franklin Rd, Murfreesboro, TN 37128, United States",Murfreesboro,37128.0,https://www.cbac.com/west-murfreesboro/?utm_source=GMB&utm_medium=organic&utm_campaign=west-murfreesboro&utm_content=website-cta,,Tyre Shop
Rocco’s Auto Repair,16154547570.0,,"350 Covenant Blvd, Murfreesboro, TN 37128, United States",Murfreesboro,37128.0,http://www.instagram.com/roccosautorepairtn,,Tyre Shop
Discount Tire,16158498878.0,,"2652 S Church St, Murfreesboro, TN 37127, United States",Murfreesboro,37127.0,https://www.discounttire.com/store/tn/murfreesboro/s/1748,,Tyre Shop
Franklin Chrysler Dodge Jeep Ram,16152660145.0,,"1124 Murfreesboro Rd B, Franklin, TN 37064, United States",Franklin,37064.0,https://www.chryslerdodgejeepramoffranklin.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,,Tyre Shop
Moody's Tire & Auto Service,16157941504.0,,"1600 Columbia Ave, Franklin, TN 37064, United States",Franklin,37064.0,https://www.moodystire.com/,,Tyre Shop
Gateway Tire & Service Center,16157717090.0,,"1021 W McEwen Dr, Franklin, TN 37067, United States",Franklin,37067.0,https://gatewaytire.com/locations/middle-tennessee/franklin/,,Tyre Shop
Discount Tire,16155951060.0,,"394 Southwinds Dr, Franklin, TN 37064, United States",Franklin,37064.0,https://www.discounttire.com/store/tn/franklin/s/1753,,Tyre Shop
NTB-National Tire & Battery,16158459060.0,,"1731C Mallory Ln, Brentwood, TN 37027, United States",Franklin,37027.0,https://www.mavis.com/locations/brentwood-tn/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=4417,4.4,Tyre Shop
Firestone Complete Auto Care,16159539997.0,,"7129 Bakers Bridge Ave, Brentwood, TN 37027, United States",Franklin,37027.0,https://www.firestonecompleteautocare.com/tennessee/brentwood/7129-bakers-bridge-ave/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,4.6,Tyre Shop
Express Oil Change & Tire Engineers,16157781616.0,,"100 Mission Ct Ste D, Franklin, TN 37067, United States",Franklin,37067.0,https://www.expressoil.com/stores/franklin/tn/1420/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&storenum=1420,,Tyre Shop
Quick Lane Tire & Auto Center,16157944585.0,,"1129 Murfreesboro Rd, Franklin, TN 37064, United States",Franklin,37064.0,https://www.quicklane.com/,4.2,Tyre Shop
Moody's Tire & Auto Service of Cool Springs,16158352184.0,,"7101 Crossroads Blvd, Brentwood, TN 37027, United States",Franklin,37027.0,https://www.moodystire.com/,,Tyre Shop
Discount Tire,16153702513.0,,"7135 Bakers Bridge Ave, Brentwood, TN 37027, United States",Franklin,37027.0,https://www.discounttire.com/store/tn/brentwood/s/1765,,Tyre Shop
Firestone Complete Auto Care,16156568357.0,,"108 Rand Pl, Franklin, TN 37064, United States",Franklin,37064.0,https://www.firestonecompleteautocare.com/tennessee/franklin/108-rand-pl/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,,Tyre Shop
Heaven Sent Automotive,16155957376.0,,"1113 Murfreesboro Rd #380, Franklin, TN 37064, United States",Franklin,37064.0,https://www.heavensentautomotive.com/?y_source=1_MjA0MzA4NDk1Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,Tyre Shop
AmeriFix,16292636904.0,,"140 N Royal Oaks Blvd, Franklin, TN 37067, United States",Franklin,37067.0,https://amerifix.com/locations/franklin-tn/,,Tyre Shop
Costco Tire Service Center,16154931020.0,,"98 Seaboard Ln #386b, Brentwood, TN 37027, United States",Franklin,37027.0,https://www.costco.com/warehouse-locations/brentwood-tn-brentwood-tn-386.html,,Tyre Shop
Reliable Automotive - Auto Repair Franklin TN,16154721825.0,,"112 Alpha Dr, Franklin, TN 37064, United States",Franklin,37064.0,https://myreliablerepair.com/?utm_campaign=gmb,4.8,Tyre Shop
Auto Doctor of Franklin,16157948280.0,,"1420 W Main St, Franklin, TN 37064, United States",Franklin,37064.0,http://www.autodoctoroffranklin.com/,4.9,Tyre Shop
Typarts Mobile Mechanic and Oil Change,16155383857.0,typarts99@gmail.com,"1101 Downs Blvd, Franklin, TN 37064, United States",Franklin,37064.0,http://www.typartsmobile.com/,5.0,Tyre Shop
EuroFix,16155912475.0,,"140 N Royal Oaks Blvd Ste A, Franklin, TN 37067, United States",Franklin,37067.0,https://www.eurofixonline.com/locations/franklin-tn/,,Tyre Shop
Moody's Lift Shop,16157941504.0,,"1600 Columbia Ave, Franklin, TN 37064, United States",Franklin,37064.0,https://www.moodysliftshop.com/,4.8,Tyre Shop
Jiffy Lube Oil Change,16156617750.0,,"97 Seaboard Ln, Brentwood, TN 37027, United States",Franklin,37027.0,https://www.jiffylube.com/locations/tn/brentwood/4010,,Tyre Shop
Sam's Club Tire & Battery,16157781401.0,,"3070 Mallory Ln, Franklin, TN 37067, United States",Franklin,37067.0,https://www.samsclub.com/club/6249-franklin-tn/tires,3.7,Tyre Shop
Walmart Auto Care Center,16157715844.0,,"3600 Mallory Ln, Franklin, TN 37067, United States",Franklin,37067.0,https://www.walmart.com/store/272-franklin-tn/auto-care-center/?veh=seo_loc,3.5,Tyre Shop
Jiffy Lube Oil Change,16153768807.0,,"1710 Carothers Pkwy, Brentwood, TN 37027, United States",Franklin,37027.0,https://www.jiffylube.com/locations/tn/brentwood/1916,,Tyre Shop
Auto Clinic of Franklin,16157949890.0,,"156 Old Carters Creek Pike, Franklin, TN 37064, United States",Franklin,37064.0,http://www.autoclinicoffranklin.com/,4.7,Tyre Shop
Mercedes-Benz of Nashville - Service & Repair Facility,16158236644.0,,"630 Bakers Bridge Ave, Franklin, TN 37067, United States",Franklin,37067.0,https://www.mercedesbenzofnashville.com/auto-repair-car-service-center-nashville-tn.htm?utm_source=google&utm_campaign=GoogleLocalListingService&utm_medium=organic,,Tyre Shop
Elite Customs - Automotive Design House,16156288237.0,,"131 Seaboard Ln, Franklin, TN 37067, United States",Franklin,37067.0,https://www.elitecustomstn.com/,,Tyre Shop
Porsche of Nashville - Service & Repair Facility,16156734486.0,,"1580 Mallory Ln, Brentwood, TN 37027, United States",Franklin,37027.0,https://nashville.porsche.com/en/service?utm_source=google&utm_campaign=GoogleLocalListingService&utm_medium=organic,,Tyre Shop
Genesis of Cool Springs Service & Parts,16155677915.0,,"225 Comtide Ct, Franklin, TN 37067, United States",Franklin,37067.0,https://genesiscoolspringsservice.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,,Tyre Shop
Wolfe Customs,16155967729.0,,"1552 Columbia Ave, Franklin, TN 37064, United States",Franklin,37064.0,http://www.wolfecustoms.net/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=14309154307952759226,4.9,Tyre Shop
BMW of Nashville - Brentwood Service & Repair Facility,16152570337.0,,"1568 Mallory Ln, Brentwood, TN 37027, United States",Franklin,37027.0,https://www.bmwofnashville.com/auto-repair-car-service-center-nashville-tn.htm?utm_source=google&utm_campaign=GoogleLocalListingService&utm_medium=organic,4.8,Tyre Shop
Toyota of Cool Springs - Service Center,16158618524.0,,"1875 W McEwen Dr, Franklin, TN 37067, United States",Franklin,37067.0,https://service.toyotaofcoolsprings.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,4.7,Tyre Shop
Jiffy Lube Oil Change,16155997114.0,chancelawrence@premiumvelocity.com,"1120 Murfreesboro Rd, Franklin, TN 37064, United States",Franklin,37064.0,https://www.jiffylube.com/locations/tn/franklin/1999,4.4,Tyre Shop
Franklin Chrysler Dodge Jeep Ram Service Center,16152825273.0,,"1124 Murfreesboro Rd B, Franklin, TN 37064, United States",Franklin,37064.0,https://cdjrfranklinservice.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,4.1,Tyre Shop
Reinalt-Thomas Corporation,16155956666.0,,"394 Southwinds Dr, Franklin, TN 37064, United States",Franklin,37064.0,,,Tyre Shop
"Lexpro Of Franklin, LLC",16152243296.0,,"1005 Columbia Ave, Franklin, TN 37064, United States",Franklin,37064.0,http://www.lexproauto.com/,,Tyre Shop
Audi Nashville Service Center,16158234157.0,,"1576 Mallory Ln, Brentwood, TN 37027, United States",Franklin,37027.0,https://www.audinashville.com/en/service/?utm_source=google&utm_campaign=GoogleLocalListingService&utm_medium=organic,,Tyre Shop
Ford of Franklin Service & Parts,16159538836.0,,"1129 Murfreesboro Rd, Franklin, TN 37064, United States",Franklin,37064.0,https://fordlincolnoffranklinservice.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,,Tyre Shop
Nissan of Cool Springs Service Center,16156565235.0,,"212 Comtide Ct, Franklin, TN 37067, United States",Franklin,37067.0,https://nissancoolspringsservice.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,,Tyre Shop
Lifted Trucks,16293178298.0,,"4203 Franklin Commons Ct, Franklin, TN 37067, United States",Franklin,37067.0,https://www.liftedtrucks.com/locations/tennessee/nashville.htm?utm_source=google&utm_medium=organic&utm_campaign=gmb,,Tyre Shop
Service - Darrell Waltrip Subaru,16152063651.0,,"1450 Murfreesboro Rd, Franklin, TN 37067, United States",Franklin,37067.0,https://www.darrellwaltripsubaru.com/schedule-service.htm?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings,4.6,Tyre Shop
Specialized Truck Repair,16158789744.0,,"128 Holiday Ct #113, Franklin, TN 37067, United States",Franklin,37067.0,http://www.strfleet.com/,,Tyre Shop
Darrell Waltrip Buick GMC Service Center,18558285127.0,,"1440 Murfreesboro Rd, Franklin, TN 37067, United States",Franklin,37067.0,https://www.darrellwaltripbuickgmc.com/service/index.htm?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings,4.4,Tyre Shop
Service - Darrell Waltrip Honda,16155444991.0,,"1430 Murfreesboro Rd, Franklin, TN 37067, United States",Franklin,37067.0,https://www.darrellwaltriphonda.com/schedule-service.htm?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings,,Tyre Shop
MINI of Nashville Service Department,18557500978.0,,"1572 Mallory Ln, Brentwood, TN 37027, United States",Franklin,37027.0,https://www.miniofnashville.com/auto-repair-car-service-center-nashville-tn.htm?utm_source=google&utm_campaign=GoogleLocalListingService&utm_medium=organic,,Tyre Shop
Firestone Complete Auto Care,16159884148.0,,"7029 Church St E, Brentwood, TN 37027, United States",Franklin,37027.0,https://www.firestonecompleteautocare.com/tennessee/brentwood/7029-church-st-e/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,4.5,Tyre Shop
Discount Tire,16153022559.0,,"3000 Belshire Village Dr, Spring Hill, TN 37174, United States",Franklin,37174.0,https://www.discounttire.com/store/tn/spring-hill/s/1830,4.5,Tyre Shop
Tire Discounters,16152832000.0,,"6704 Nolensville Pk, Brentwood, TN 37027, United States",Franklin,37027.0,https://tirediscounters.com/pages/locations/brentwood-east-tn?y_source=1_Mzc3ODM5MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,Tyre Shop
Hyundai of Cool Springs Service Center,16155389983.0,,"201 Comtide Ct, Franklin, TN 37067, United States",Franklin,37067.0,https://hyundaiofcoolspringsservice.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,,Tyre Shop
Walker Chevrolet Service Center,16152296673.0,,"3940 Carothers Pkwy, Franklin, TN 37067, United States",Franklin,37067.0,https://www.walkerchevrolet.com/service?utm_source=google&utm_medium=organic&utm_campaign=google_my_business_service,,Tyre Shop
A-Plus Towing & Recovery LLC,16152052045.0,,"316 Eddy Ct, Franklin, TN 37064, United States",Franklin,37064.0,http://www.a-plustowingtn.com/,,Tyre Shop
Crash Champions Collision Repair Franklin,16155993502.0,,"3975 Carothers Pkwy, Franklin, TN 37067, United States",Franklin,37067.0,https://crashchampions.com/locations/franklin,4.0,Tyre Shop
"Cody's Automotive of Franklin, TN",16156561214.0,,"109 Carr Ave, Franklin, TN 37064, United States",Franklin,37064.0,http://codysauto.com/,,Tyre Shop
Crutcher's Auto Repair,16157907216.0,,"1906 Columbia Ave, Franklin, TN 37064, United States",Franklin,37064.0,http://www.crutchersautorepair.com/,4.8,Tyre Shop
